review_id,customer_id,book_id,rating,review_text,created_at
2301,2718,3,3,"Some interesting parts, but overall felt underwhelming.",2022-01-22 19:08:00
1316,362,2,4,Liked it. The first half is stronger than the second.,2023-04-13 16:24:00
3835,265,53,3,"Mixed feelings. Good premise, mediocre execution.",2023-01-03 03:38:00
3949,1671,4,4,,2024-10-31 19:17:00
1186,2486,1,3,"Some interesting parts, but overall felt underwhelming.",2024-06-06 20:16:00
3082,570,5,2,Not for me. The writing style felt very dated.,2020-10-17 10:49:00
4337,1313,1,3,It was okay. The hype around this book is a bit overstated.,2023-09-08 08:01:00
5006,1642,3,4,,2022-12-12 18:22:00
4348,2771,29,4,A very good read overall. Some chapters were slow but worth it.,2024-08-21 07:27:00
1854,2425,2,4,Well-written and engaging. A few plot holes but forgivable.,2024-11-13 07:04:00
5129,1381,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-09-20 14:21:00
4999,797,2,3,"Some interesting parts, but overall felt underwhelming.",2022-07-06 10:46:00
3567,162,11,3,Average. Had its moments but failed to really engage me.,2024-06-27 20:13:00
1011,754,4,3,Neither great nor terrible. Passes the time.,2024-07-22 23:45:00
3324,45,1,4,Well-written and engaging. A few plot holes but forgivable.,2024-09-28 18:00:00
3956,1693,3,3,Had potential but did not quite deliver on its promise.,2024-07-13 00:35:00
1156,1482,3,3,Decent read. Not my favourite but not bad either.,2024-07-24 17:57:00
4252,2654,2,5,I finished this in two sittings. Absolutely riveting.,2024-11-27 10:48:00
2618,2696,2,4,Above average. Would recommend to fans of the genre.,2024-01-01 12:22:00
1145,830,1,4,,2022-10-21 11:58:00
1349,2786,33,2,Overrated. I did not enjoy the characters at all.,2022-03-03 14:12:00
1102,1149,3,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-09-06 19:55:00
558,268,3,4,Mostly great. The middle section drags a bit.,2024-08-04 21:48:00
4682,1184,1,4,Mostly great. The middle section drags a bit.,2023-02-14 19:06:00
875,2122,1,3,"Mixed feelings. Good premise, mediocre execution.",2024-12-29 10:27:00
5217,983,28,5,I finished this in two sittings. Absolutely riveting.,2023-07-24 20:34:00
1402,840,16,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-12-08 21:00:00
1488,1180,3,3,Had potential but did not quite deliver on its promise.,2024-12-16 17:36:00
3109,1484,2,3,,2024-08-15 18:35:00
4238,206,1,4,,2022-09-21 11:21:00
4632,671,11,5,A masterpiece. Every chapter left me wanting more.,2020-10-07 21:05:00
2434,914,4,2,Overrated. I did not enjoy the characters at all.,2024-09-27 21:22:00
4231,2379,3,4,A very good read overall. Some chapters were slow but worth it.,2024-12-31 07:55:00
3901,2202,1,3,Neither great nor terrible. Passes the time.,2023-02-10 17:39:00
4340,747,1,4,A very good read overall. Some chapters were slow but worth it.,2021-10-31 11:38:00
4709,1744,7,3,Decent read. Not my favourite but not bad either.,2020-08-17 07:06:00
4079,955,3,4,"Good book, though the ending felt a little rushed.",2023-04-05 17:44:00
2170,184,1,5,Exceeded all my expectations. Truly extraordinary.,2023-12-13 12:23:00
1452,2759,78,1,Gave up halfway. The writing is unbearable.,2023-04-10 19:56:00
4950,1032,7,3,Had potential but did not quite deliver on its promise.,2023-07-24 20:57:00
1681,2741,5,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-04-30 14:43:00
399,411,2,5,Absolutely loved this book — couldn't put it down!,2024-12-09 20:56:00
3684,1483,4,3,Had potential but did not quite deliver on its promise.,2020-03-05 18:06:00
3263,1430,1,4,Mostly great. The middle section drags a bit.,2023-06-02 15:36:00
1701,700,29,5,One of the best reads I have had in years. Highly recommended.,2021-08-06 08:41:00
2514,1537,2,3,"Some interesting parts, but overall felt underwhelming.",2021-07-13 08:27:00
1668,10,58,4,Mostly great. The middle section drags a bit.,2024-05-27 09:55:00
4840,1658,3,4,Above average. Would recommend to fans of the genre.,2024-04-11 11:55:00
4650,2065,2,3,Average. Had its moments but failed to really engage me.,2023-12-13 11:20:00
2930,1947,1,4,"Good book, though the ending felt a little rushed.",2023-11-01 00:17:00
2673,1349,1,3,Average. Had its moments but failed to really engage me.,2023-05-27 11:54:00
775,983,3,3,,2024-08-07 15:42:00
3666,840,47,5,Exceeded all my expectations. Truly extraordinary.,2023-12-21 14:32:00
4940,2644,4,3,"Mixed feelings. Good premise, mediocre execution.",2020-08-02 20:35:00
3710,1017,2,5,I finished this in two sittings. Absolutely riveting.,2024-08-08 07:22:00
2591,2725,3,4,Mostly great. The middle section drags a bit.,2020-10-21 08:41:00
3265,957,2,4,,2020-12-17 05:33:00
3773,869,6,2,Overrated. I did not enjoy the characters at all.,2024-02-06 15:52:00
5199,334,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-03-28 16:24:00
4639,944,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2022-09-06 16:25:00
2221,1901,2,4,Above average. Would recommend to fans of the genre.,2021-06-13 13:25:00
2196,941,16,4,Above average. Would recommend to fans of the genre.,2023-10-28 11:56:00
4673,790,4,3,Had potential but did not quite deliver on its promise.,2024-12-31 22:58:00
3764,2309,111,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-10-07 11:06:00
2628,2166,3,3,It was okay. The hype around this book is a bit overstated.,2024-06-25 14:21:00
4012,113,4,3,Decent read. Not my favourite but not bad either.,2023-09-22 07:48:00
5561,1338,1,3,Average. Had its moments but failed to really engage me.,2024-05-11 22:33:00
4556,1384,1,4,Above average. Would recommend to fans of the genre.,2023-02-12 10:37:00
628,808,25,3,Neither great nor terrible. Passes the time.,2024-10-28 11:45:00
3939,988,4,3,"Mixed feelings. Good premise, mediocre execution.",2024-08-20 19:53:00
1994,1624,20,2,Not for me. The writing style felt very dated.,2022-09-28 11:15:00
5209,2536,3,3,Average. Had its moments but failed to really engage me.,2022-01-17 21:17:00
3408,335,8,2,Overrated. I did not enjoy the characters at all.,2022-04-29 09:57:00
965,450,1,3,Had potential but did not quite deliver on its promise.,2023-03-01 18:39:00
4721,2686,12,5,Exceeded all my expectations. Truly extraordinary.,2024-10-24 19:23:00
2325,2605,3,2,Not for me. The writing style felt very dated.,2024-07-22 17:27:00
5088,1735,3,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-02-13 08:56:00
5141,1489,13,4,,2024-09-15 20:22:00
1902,339,3,3,It was okay. The hype around this book is a bit overstated.,2024-11-18 20:13:00
1658,730,11,4,Well-written and engaging. A few plot holes but forgivable.,2024-08-31 22:38:00
5069,916,8,4,A very good read overall. Some chapters were slow but worth it.,2024-10-16 08:41:00
2442,39,1,4,"Good book, though the ending felt a little rushed.",2020-11-08 03:52:00
3096,2391,2,5,,2022-02-17 14:24:00
4922,2605,1,5,Perfect blend of story and insight. Will read again.,2022-09-12 13:10:00
4854,1911,9,4,"Good book, though the ending felt a little rushed.",2023-01-19 18:04:00
2389,548,4,4,"Good book, though the ending felt a little rushed.",2023-08-01 11:55:00
176,562,1,4,Liked it. The first half is stronger than the second.,2024-12-20 12:16:00
1883,2640,2,4,,2024-10-28 00:47:00
5444,1223,6,3,Average. Had its moments but failed to really engage me.,2022-11-27 15:46:00
1466,1294,1,3,Average. Had its moments but failed to really engage me.,2024-11-17 16:50:00
5520,815,1,4,Well-written and engaging. A few plot holes but forgivable.,2022-10-21 11:12:00
4428,1744,16,-1,"Mixed feelings. Good premise, mediocre execution.",2022-08-09 15:35:00
2376,2672,6,3,Had potential but did not quite deliver on its promise.,2023-01-17 21:10:00
4555,557,13,3,"Mixed feelings. Good premise, mediocre execution.",2023-06-05 18:18:00
1082,2372,1,3,"Mixed feelings. Good premise, mediocre execution.",2021-12-18 21:39:00
5391,224,7,4,"Good book, though the ending felt a little rushed.",2024-11-02 12:51:00
990,505,5,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2022-04-22 20:23:00
2744,2037,1,2,Not for me. The writing style felt very dated.,2023-06-06 21:28:00
4309,432,10,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-11-24 17:31:00
3017,1894,2,4,A very good read overall. Some chapters were slow but worth it.,2023-07-19 14:04:00
2362,2264,1,4,Liked it. The first half is stronger than the second.,2021-05-16 11:07:00
625,830,10,5,Brilliant narrative. The characters feel genuinely real.,2022-10-13 19:18:00
1447,1357,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-09-30 08:28:00
4607,23,9,4,Mostly great. The middle section drags a bit.,2023-04-30 07:36:00
3656,124,29,4,Above average. Would recommend to fans of the genre.,2024-02-06 08:21:00
1081,1064,2,3,Average. Had its moments but failed to really engage me.,2024-06-01 06:40:00
5360,284,28,1,,2023-12-08 08:32:00
3587,2024,15,4,"Good book, though the ending felt a little rushed.",2024-06-11 08:08:00
865,1887,3,4,Well-written and engaging. A few plot holes but forgivable.,2024-09-25 15:54:00
2291,710,1,3,,2021-11-07 19:27:00
3412,707,8,4,Liked it. The first half is stronger than the second.,2021-09-27 01:20:00
3099,1722,84,2,Struggled to get through it. The story meanders endlessly.,2022-11-29 09:50:00
1211,2270,1,3,"Mixed feelings. Good premise, mediocre execution.",2024-05-23 19:27:00
1839,425,1,3,"Some interesting parts, but overall felt underwhelming.",2023-09-30 09:28:00
1025,1428,21,4,Mostly great. The middle section drags a bit.,2022-10-03 18:35:00
3856,660,6,2,The plot felt disjointed and the pacing was off throughout.,2023-04-18 21:12:00
47,1409,3,3,It was okay. The hype around this book is a bit overstated.,2021-12-11 17:55:00
5574,645,1,4,Above average. Would recommend to fans of the genre.,2024-03-26 15:02:00
4289,1755,4,3,Had potential but did not quite deliver on its promise.,2022-01-28 18:31:00
57,1777,163,3,Decent read. Not my favourite but not bad either.,2020-07-20 18:32:00
5194,1944,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2022-12-08 19:56:00
2614,2328,1,4,A very good read overall. Some chapters were slow but worth it.,2023-04-12 12:29:00
1948,2735,53,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-01-05 13:46:00
2707,2502,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-02-04 14:20:00
5429,139,8,2,Disappointed. Expected much more based on the reviews.,2024-07-09 18:49:00
5008,2420,1,4,Mostly great. The middle section drags a bit.,2021-09-10 12:55:00
4826,212,11,5,A masterpiece. Every chapter left me wanting more.,2024-09-18 07:28:00
92,550,2,5,A masterpiece. Every chapter left me wanting more.,2024-12-31 09:56:00
2735,350,2,3,Decent read. Not my favourite but not bad either.,2024-12-31 08:18:00
1346,182,1,3,"Some interesting parts, but overall felt underwhelming.",2020-09-01 20:35:00
960,1080,18,1,Gave up halfway. The writing is unbearable.,2024-12-07 20:07:00
739,253,4,2,The plot felt disjointed and the pacing was off throughout.,2024-06-12 15:24:00
4187,390,4,3,Average. Had its moments but failed to really engage me.,2023-04-10 18:51:00
729,385,1,2,Struggled to get through it. The story meanders endlessly.,2022-10-15 16:10:00
421,483,176,3,Average. Had its moments but failed to really engage me.,2024-07-26 15:50:00
3511,176,4,0,,2021-09-20 21:02:00
3348,144,2,3,,2021-12-17 11:58:00
3860,2013,26,5,Exceeded all my expectations. Truly extraordinary.,2024-12-31 21:08:00
4033,319,1,4,Above average. Would recommend to fans of the genre.,2024-05-18 22:14:00
2475,95,60,3,Neither great nor terrible. Passes the time.,2021-04-21 18:19:00
4757,422,1,5,I finished this in two sittings. Absolutely riveting.,2023-07-06 21:12:00
3716,778,2,4,"Good book, though the ending felt a little rushed.",2024-11-20 23:54:00
2893,842,9,6,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-06-03 22:37:00
1845,1367,1,3,It was okay. The hype around this book is a bit overstated.,2020-02-23 08:58:00
4896,1154,114,3,It was okay. The hype around this book is a bit overstated.,2024-06-08 23:37:00
2379,2231,1,4,Liked it. The first half is stronger than the second.,2021-05-19 10:03:00
4664,225,27,3,Had potential but did not quite deliver on its promise.,2023-10-01 09:54:00
1641,2355,1,4,"Good book, though the ending felt a little rushed.",2022-10-25 20:50:00
3794,1464,6,2,The plot felt disjointed and the pacing was off throughout.,2024-04-24 17:53:00
3938,1408,4,3,Average. Had its moments but failed to really engage me.,2024-06-13 05:11:00
4345,531,4,4,Well-written and engaging. A few plot holes but forgivable.,2023-05-27 17:25:00
1271,2346,25,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-08-18 07:25:00
1647,1354,1,5,This book changed the way I think. A must-read for everyone.,2022-11-30 21:08:00
2904,2477,1,4,"Good book, though the ending felt a little rushed.",2023-04-15 15:45:00
2807,2495,1,4,Mostly great. The middle section drags a bit.,2022-12-05 11:02:00
4490,239,13,3,"Some interesting parts, but overall felt underwhelming.",2023-10-27 19:13:00
661,2541,94,5,I finished this in two sittings. Absolutely riveting.,2023-10-04 13:15:00
5099,950,38,2,Struggled to get through it. The story meanders endlessly.,2024-11-09 19:54:00
2825,2104,2,4,"Good book, though the ending felt a little rushed.",2023-01-24 21:40:00
4424,557,53,3,Average. Had its moments but failed to really engage me.,2024-03-04 18:32:00
1386,660,15,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-11-20 17:53:00
2500,1858,4,2,Struggled to get through it. The story meanders endlessly.,2023-03-18 18:28:00
3513,640,61,2,Not for me. The writing style felt very dated.,2024-11-09 13:25:00
5133,766,190,5,Perfect blend of story and insight. Will read again.,2023-10-22 21:31:00
2558,1150,1,4,Well-written and engaging. A few plot holes but forgivable.,2024-03-13 14:02:00
5311,2101,2,5,,2024-06-22 19:09:00
234,2347,1,5,One of the best reads I have had in years. Highly recommended.,2024-10-08 21:34:00
4171,1119,1,5,A masterpiece. Every chapter left me wanting more.,2024-02-11 10:53:00
2156,476,16,4,Well-written and engaging. A few plot holes but forgivable.,2023-12-18 06:34:00
5378,411,59,5,Beautifully written. The author's style is simply stunning.,2023-02-25 13:34:00
5109,1773,14,5,Beautifully written. The author's style is simply stunning.,2022-10-03 09:21:00
830,2322,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-01-28 21:43:00
640,2641,1,3,Had potential but did not quite deliver on its promise.,2024-08-21 19:46:00
4219,2470,3,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2021-09-02 21:39:00
2943,2017,2,4,Above average. Would recommend to fans of the genre.,2024-04-06 22:28:00
2212,909,14,7,Mostly great. The middle section drags a bit.,2024-12-10 16:42:00
5321,519,29,5,Beautifully written. The author's style is simply stunning.,2024-07-02 11:23:00
4320,2228,4,3,Decent read. Not my favourite but not bad either.,2024-09-20 15:13:00
5394,84,1,5,The writing is exceptional and the story gripped me from page one.,2023-07-08 19:12:00
2479,87,1,2,Not for me. The writing style felt very dated.,2023-10-07 07:13:00
3261,367,1,4,Liked it. The first half is stronger than the second.,2024-10-22 18:54:00
1624,1632,3,4,,2024-08-21 13:30:00
5234,2338,1,3,Had potential but did not quite deliver on its promise.,2024-06-21 12:06:00
